Position,Company,Location,URL
전력전자 전장/기구 설계 연구원 모집,넥스트그리드,경기 화성시,https://www.jobkorea.co.kr/Recruit/GI_Read/40411027?Oem_Code=C1&logpath=1&stext=전력&listno=54
전력수요거래 업체관리 담당자 모집 (전기관련 전공자 기술영업),파워텍에너지㈜,부산 강서구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40409021?Oem_Code=C1&logpath=1&stext=전력&listno=55
전력반도체 패키지용 방열소재 연구분야 석박사과정 모집,한국생산기술연구원 광주연구센터,광주 북구,https://www.jobkorea.co.kr/Recruit/GI_Read/40381193?Oem_Code=C1&logpath=1&stext=전력&listno=56
전력IT 자동제어분야 프로그램(VB C++) 정규직 모집,㈜가온테크,경기 양주시,https://www.jobkorea.co.kr/Recruit/GI_Read/40407388?Oem_Code=C1&logpath=1&stext=전력&listno=57
전력전자 하드웨어 엔지니어 모집 공고 (신입/경력),에타일렉트로닉스,서울 용산구,https://www.jobkorea.co.kr/Recruit/GI_Read/40401506?Oem_Code=C1&logpath=1&stext=전력&listno=58
무선전력전송 시스템 엔지니어 모집 공고 (신입/경력),에타일렉트로닉스,서울 용산구,https://www.jobkorea.co.kr/Recruit/GI_Read/40400802?Oem_Code=C1&logpath=1&stext=전력&listno=59
조명 & 전력 제어 설계 엔지니어 경력 사원 모집,루미,경기 하남시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40355607?Oem_Code=C1&logpath=1&stext=전력&listno=60
하드웨어·전력전자·회로설계·PCB·PLC 外 채용,㈜에프에스인터내셔널,충남 천안시,https://www.jobkorea.co.kr/Recruit/GI_Read/40355474?Oem_Code=C1&logpath=1&stext=전력&listno=61
설비 전력 조명 자동제어 기사모집,성진ENC,경기 용인시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40330971?Oem_Code=C1&logpath=1&stext=전력&listno=62
[한국전력과정 / 취업연계과정] 2023년도 국비기술교육생 모집,대한상공회의소 광주인력개발원,광주 광산구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40309485?Oem_Code=C1&logpath=1&stext=전력&listno=63
정부 R&D 과제 수행 및 하드웨어 설계 등 전력전자기술 연구개발직,에이치에스해성,경북 구미시,https://www.jobkorea.co.kr/Recruit/GI_Read/40295918?Oem_Code=C1&logpath=1&stext=전력&listno=64
(서울 근무)정부 R&D 과제 수행 및 펌웨어 설계 등 전력전자기술 연구개발직,에이치에스해성,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/40295242?Oem_Code=C1&logpath=1&stext=전력&listno=65
정부 R&D 과제 수행 및 펌웨어 설계 등 전력전자기술 연구개발직,에이치에스해성,경북 구미시,https://www.jobkorea.co.kr/Recruit/GI_Read/40295146?Oem_Code=C1&logpath=1&stext=전력&listno=66
전력설비진단 전기엔지니어 모집,이에스지㈜,부산 남구,https://www.jobkorea.co.kr/Recruit/GI_Read/40282601?Oem_Code=C1&logpath=1&stext=전력&listno=67
전력거래 및 공사관리 담당자를 모집합니다(신입환영),에너지몬스터,서울 도봉구,https://www.jobkorea.co.kr/Recruit/GI_Read/40222594?Oem_Code=C1&logpath=1&stext=전력&listno=68
LS ELECTRIC 협력사에서 전력감시 설계/시운전 신입.경력모집,대한계전,부산 사상구,https://www.jobkorea.co.kr/Recruit/GI_Read/40192530?Oem_Code=C1&logpath=1&stext=전력&listno=69
Iot기반 전력감시제어기 설치 원격 운영 및 진단,㈜에프에스,대전 유성구,https://www.jobkorea.co.kr/Recruit/GI_Read/40152310?Oem_Code=C1&logpath=1&stext=전력&listno=70
[직원 채용] 전력전자/펌웨어/기구설계 연구소 엔지니어 신입 & 경력 모집,파워크래프트,서울 금천구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40119200?Oem_Code=C1&logpath=1&stext=전력&listno=71
(주)현기술 인버터 / 컨버터 / 전력전자 개발 경력직 채용,현기술,경기 의왕시,https://www.jobkorea.co.kr/Recruit/GI_Read/40083862?Oem_Code=C1&logpath=1&stext=전력&listno=72
SMPS 전력 전자 연구개발 신입 채용,태산엘이디㈜,경기 용인시,https://www.jobkorea.co.kr/Recruit/GI_Read/40017941?Oem_Code=C1&logpath=1&stext=전력&listno=73
[한국전력1차협력사] 생산팀 사원大규모 모집,㈜도을,경기 양주시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40828815?Oem_Code=C1&logpath=1&stext=전력&listno=74
[DB하이텍] HR 체험형 인턴 모집,㈜디비하이텍,경기 부천시,https://www.jobkorea.co.kr/Recruit/GI_Read/40828961?Oem_Code=C1&logpath=1&stext=전력&listno=75
동양이엔피(주) 연구개발(R&D) 신입사원 채용 (3in1 Board),동양이엔피㈜,경기 수원시,https://www.jobkorea.co.kr/Recruit/GI_Read/40587889?Oem_Code=C1&logpath=1&stext=전력&listno=76
대한전선㈜ 2023년 1월 경력사원 수시채용,대한전선,서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/40817408?Oem_Code=C1&logpath=1&stext=전력&listno=77
[경력] Prefab/건축/견적/전기/설비/안전/데이터센터,GS건설㈜,서울,https://www.jobkorea.co.kr/Recruit/GI_Read/40272738?Oem_Code=C1&logpath=1&stext=전력&listno=78
2023년 (주)앱코 각 부문별 상반기 공채,㈜앱코,서울 강서구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40805849?Oem_Code=C1&logpath=1&stext=전력&listno=79
2023 신입/경력사원 정기 공개채용 (연구개발/ 품질관리/ 생산/기술영업/ 경영지원),㈜루텍,경기 수원시,https://www.jobkorea.co.kr/Recruit/GI_Read/40722606?Oem_Code=C1&logpath=1&stext=전력&listno=80
유니슨(주) 풍력연구소 전기팀 인원 모집(대전),유니슨㈜,대전 유성구,https://www.jobkorea.co.kr/Recruit/GI_Read/40749662?Oem_Code=C1&logpath=1&stext=전력&listno=81
[소노캄 거제] 시설 전문직(전기  시설보수) 정규직 채용,㈜소노인터내셔널,경남 거제시,https://www.jobkorea.co.kr/Recruit/GI_Read/40843101?Oem_Code=C1&logpath=1&stext=전력&listno=82
사원모집 (부산크라샤 전기안전관리자 / 파주공장 레미콘생산),㈜동양,부산 서구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40838967?Oem_Code=C1&logpath=1&stext=전력&listno=83
진양제약(주) 영업마케팅본부 신입/경력사원 채용,진양제약㈜,서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/40834775?Oem_Code=C1&logpath=1&stext=전력&listno=84
환경기초시설 종합시운전용역 기술직 채용(환경 기계 전기직),㈜에코이에스,경기 남양주시,https://www.jobkorea.co.kr/Recruit/GI_Read/40834442?Oem_Code=C1&logpath=1&stext=전력&listno=85
진양제약(주) 글로벌사업본부 신입/경력직 채용,진양제약㈜,서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/40818453?Oem_Code=C1&logpath=1&stext=전력&listno=86
2023년 한화시스템 위성분야 대규모 채용,한화시스템㈜/방산,서울 영등포구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40830883?Oem_Code=C1&logpath=1&stext=전력&listno=87
[원자력] 방산BU 계약직 채용 (전기설계),두산에너빌리티㈜,경남 창원시,https://www.jobkorea.co.kr/Recruit/GI_Read/40830031?Oem_Code=C1&logpath=1&stext=전력&listno=88
2023년 경력사원 공개채용 (공무-여수),동성케미컬,전남 여수시,https://www.jobkorea.co.kr/Recruit/GI_Read/40829412?Oem_Code=C1&logpath=1&stext=전력&listno=89
SGC이테크건설 플랜트 건축  영업  토목견적  자금 경력사원 채용,SGC이테크건설㈜,서울,https://www.jobkorea.co.kr/Recruit/GI_Read/40815927?Oem_Code=C1&logpath=1&stext=전력&listno=90
평창군 공공하수처리시설 운영관리 채용(기술직),㈜에코이에스,강원 평창군,https://www.jobkorea.co.kr/Recruit/GI_Read/40827992?Oem_Code=C1&logpath=1&stext=전력&listno=91
유니슨(주) 사천본사 타워부문 공무 모집,유니슨㈜,경남 사천시,https://www.jobkorea.co.kr/Recruit/GI_Read/40823687?Oem_Code=C1&logpath=1&stext=전력&listno=92
[원자력] 방산BU 계약직 채용,두산에너빌리티㈜,경남 창원시,https://www.jobkorea.co.kr/Recruit/GI_Read/40823604?Oem_Code=C1&logpath=1&stext=전력&listno=93
풍력연구소(서울) 제어 S/W 연구원 모집,유니슨㈜,서울 서초구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40823569?Oem_Code=C1&logpath=1&stext=전력&listno=94
2023년 신입 및 경력사원 공개채용,동성케미컬,서울 중구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40822986?Oem_Code=C1&logpath=1&stext=전력&listno=95
2023 군포 현장직 채용 - 물자운영,가온전선㈜,경기 군포시,https://www.jobkorea.co.kr/Recruit/GI_Read/40816897?Oem_Code=C1&logpath=1&stext=전력&listno=96
2023 군포 현장직 채용 - 생산기술(전기/기계),가온전선㈜,경기 군포시,https://www.jobkorea.co.kr/Recruit/GI_Read/40816878?Oem_Code=C1&logpath=1&stext=전력&listno=97
2023 군포 현장직 채용,가온전선㈜,경기 군포시,https://www.jobkorea.co.kr/Recruit/GI_Read/40816856?Oem_Code=C1&logpath=1&stext=전력&listno=98
1월 신입/경력사원 수시채용 - Hardware R&D,엘지마그나이파워트레인,인천 서구,https://www.jobkorea.co.kr/Recruit/GI_Read/40812601?Oem_Code=C1&logpath=1&stext=전력&listno=99
1월 신입/경력사원 수시채용,엘지마그나이파워트레인,인천 서구,https://www.jobkorea.co.kr/Recruit/GI_Read/40812485?Oem_Code=C1&logpath=1&stext=전력&listno=100
(주)코나솔 생산관리 신입 대리급 채용,㈜코나솔,충남 당진시,https://www.jobkorea.co.kr/Recruit/GI_Read/40807881?Oem_Code=C1&logpath=1&stext=전력&listno=101
[DB하이텍] 장비 엔지니어 신입사원 모집 (부천),㈜디비하이텍,경기 부천시,https://www.jobkorea.co.kr/Recruit/GI_Read/40800235?Oem_Code=C1&logpath=1&stext=전력&listno=102
(주)피에스텍 개발팀 설계 신입 및 경력사원 모집,㈜피에스텍,경기 군포시,https://www.jobkorea.co.kr/Recruit/GI_Read/40800083?Oem_Code=C1&logpath=1&stext=전력&listno=103
[다원시스] 인사기획/관리 경력직 모집,㈜다원시스,경기 안양시,https://www.jobkorea.co.kr/Recruit/GI_Read/40795020?Oem_Code=C1&logpath=1&stext=전력&listno=104
신입사원 상시 모집(첨단소재사업본부-공무),LG화학,전북 익산시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40792242?Oem_Code=C1&logpath=1&stext=전력&listno=105
신입사원 상시 모집,LG화학,전국,https://www.jobkorea.co.kr/Recruit/GI_Read/40791248?Oem_Code=C1&logpath=1&stext=전력&listno=106
해외 및 국내 인재 상시 채용,엘지마그나이파워트레인,인천 서구,https://www.jobkorea.co.kr/Recruit/GI_Read/40791013?Oem_Code=C1&logpath=1&stext=전력&listno=107
한국알박(주) S/W 부문 신입/경력 채용,한국알박㈜,경기 평택시,https://www.jobkorea.co.kr/Recruit/GI_Read/40791012?Oem_Code=C1&logpath=1&stext=전력&listno=108
전사 안전환경 경력사원 채용(파주) - 전기,엘지이노텍,경기 파주시,https://www.jobkorea.co.kr/Recruit/GI_Read/40790405?Oem_Code=C1&logpath=1&stext=전력&listno=109
전사 안전환경 경력사원 채용(파주),엘지이노텍,경기 파주시,https://www.jobkorea.co.kr/Recruit/GI_Read/40790060?Oem_Code=C1&logpath=1&stext=전력&listno=110
[BS본부] `23년 1월 경력 채용 - 전기차 충전사업 R&D(회로설계),엘지전자㈜,경기 평택시,https://www.jobkorea.co.kr/Recruit/GI_Read/40787369?Oem_Code=C1&logpath=1&stext=전력&listno=111
[BS본부] `23년 1월 경력 채용 - 전기차 충전사업 R&D,엘지전자㈜,경기 평택시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40787190?Oem_Code=C1&logpath=1&stext=전력&listno=112
[O&M] 사업소 신입 구성원 영입 (발전소 기술전문직),나래에너지서비스(주),경기 하남시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40773012?Oem_Code=C1&logpath=1&stext=전력&listno=113
[O&M] 본사 및 사업소 신입 구성원 영입,나래에너지서비스(주),경기 하남시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40772942?Oem_Code=C1&logpath=1&stext=전력&listno=114
[O&M] 여주사업소 경력 구성원 영입 (정비관리(전기)),나래에너지서비스(주),경기 여주시,https://www.jobkorea.co.kr/Recruit/GI_Read/40772389?Oem_Code=C1&logpath=1&stext=전력&listno=115
[O&M] 여주사업소 경력 구성원 영입 (정비관리(기계)),나래에너지서비스(주),경기 여주시,https://www.jobkorea.co.kr/Recruit/GI_Read/40772374?Oem_Code=C1&logpath=1&stext=전력&listno=116
[O&M] 본사 경력 구성원 영입 (전기 분야),나래에너지서비스(주),경기 하남시,https://www.jobkorea.co.kr/Recruit/GI_Read/40772356?Oem_Code=C1&logpath=1&stext=전력&listno=117
[O&M] 본사 경력 구성원 영입 (제어 T.A.),나래에너지서비스(주),경기 하남시,https://www.jobkorea.co.kr/Recruit/GI_Read/40772340?Oem_Code=C1&logpath=1&stext=전력&listno=118
[O&M] 본사 경력 구성원 영입 (경영기획),나래에너지서비스(주),경기 하남시,https://www.jobkorea.co.kr/Recruit/GI_Read/40772327?Oem_Code=C1&logpath=1&stext=전력&listno=119
[O&M] 본사 및 여주사업소 경력 구성원 영입,나래에너지서비스(주),경기 하남시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40772264?Oem_Code=C1&logpath=1&stext=전력&listno=120
애경케미칼 신입/경력 채용,애경케미칼㈜,서울 마포구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40761549?Oem_Code=C1&logpath=1&stext=전력&listno=121
기업부설연구소 (전기 전자 제어파트) 신입 및 경력사원 모집,지우전자㈜,인천 계양구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40759337?Oem_Code=C1&logpath=1&stext=전력&listno=122
Test Technician 신입/경력사원 모집,온세미컨덕터코리아㈜,경기 부천시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40758904?Oem_Code=C1&logpath=1&stext=전력&listno=123
[DB하이텍] Foundry사업부 1월 경력사원 채용,㈜디비하이텍,경기 부천시,https://www.jobkorea.co.kr/Recruit/GI_Read/40752851?Oem_Code=C1&logpath=1&stext=전력&listno=124
유니슨㈜ 시스템구조팀(대전) 소음측정  요소장비개발 분야 채용,유니슨㈜,대전 유성구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40749642?Oem_Code=C1&logpath=1&stext=전력&listno=125
[유니슨] 풍력발전기 유지보수 신입 채용,유니슨㈜,대전 유성구,https://www.jobkorea.co.kr/Recruit/GI_Read/40749629?Oem_Code=C1&logpath=1&stext=전력&listno=126
(주)쎄트렉아이 IPS 업무 담당자 모집,㈜쎄트렉아이,대전 유성구,https://www.jobkorea.co.kr/Recruit/GI_Read/40748337?Oem_Code=C1&logpath=1&stext=전력&listno=127
인사총무 경력사원 모집,엘씨텍㈜,경북 구미시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40747375?Oem_Code=C1&logpath=1&stext=전력&listno=128
2023년 인텍전기전자(주) 각 부문 신입/경력 채용,인텍전기전자(주),경기 화성시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40743943?Oem_Code=C1&logpath=1&stext=전력&listno=129
[인피니언파워세미텍] 반도체 품질검사 (QE) 채용,인피니언테크놀로지스파워세미텍㈜,충남 천안시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40742994?Oem_Code=C1&logpath=1&stext=전력&listno=130
기술영업/영업 경력사원 모집,엘씨텍㈜,경북 구미시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40734567?Oem_Code=C1&logpath=1&stext=전력&listno=131
생산실 시스템인력 채용 모집,엘씨텍㈜,경북 구미시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40734568?Oem_Code=C1&logpath=1&stext=전력&listno=132
생산실 현장인력 채용 모집,엘씨텍㈜,경북 구미시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40734575?Oem_Code=C1&logpath=1&stext=전력&listno=133
[경영지원] 방산 원가 경력/신입 모집,엘씨텍㈜,경북 구미시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40734577?Oem_Code=C1&logpath=1&stext=전력&listno=134
[연구소] 모터분야 경력사원 모집,엘씨텍㈜,경북 구미시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40734579?Oem_Code=C1&logpath=1&stext=전력&listno=135
[연구소] 구동제어실 신입/경력사원 모집,엘씨텍㈜,경북 구미시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40734584?Oem_Code=C1&logpath=1&stext=전력&listno=136
구매팀 경력사원 모집,엘씨텍㈜,경북 구미시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40734586?Oem_Code=C1&logpath=1&stext=전력&listno=137
2023년 누리플렉스 제품 AS 수행/관리 담당 채용,㈜누리플렉스,전남 나주시,https://www.jobkorea.co.kr/Recruit/GI_Read/40730581?Oem_Code=C1&logpath=1&stext=전력&listno=138
[인천공항] 항공기 지상조업 신입 및 경력사원 모집,스위스포트코리아㈜,인천 중구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40727092?Oem_Code=C1&logpath=1&stext=전력&listno=139
IT 솔루션 영업 담당자,비아이매트릭스,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/40721109?Oem_Code=C1&logpath=1&stext=전력&listno=140
웹프로그래머 / 응용프로그래머  ( 신입 경력 ) 채용,㈜ 호디,서울 마포구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40704797?Oem_Code=C1&logpath=1&stext=전력&listno=141
토목현장 프로젝트계약직 모집(토목공사-전남 광양시),한신공영㈜,전남 광양시,https://www.jobkorea.co.kr/Recruit/GI_Read/40698765?Oem_Code=C1&logpath=1&stext=전력&listno=142
토목현장 프로젝트계약직 모집(토목안전-전남 광양시),한신공영㈜,전남 광양시,https://www.jobkorea.co.kr/Recruit/GI_Read/40698483?Oem_Code=C1&logpath=1&stext=전력&listno=143
토목현장 프로젝트계약직 모집,한신공영㈜,전국,https://www.jobkorea.co.kr/Recruit/GI_Read/40695515?Oem_Code=C1&logpath=1&stext=전력&listno=144
배송납품사원 모집(납품영업포함),지우전자㈜,인천 계양구,https://www.jobkorea.co.kr/Recruit/GI_Read/40691410?Oem_Code=C1&logpath=1&stext=전력&listno=145
(주)프라코(현대기아 1차 협력사) 전기안전관리자 모집(면허 선임),㈜프라코,경기 화성시,https://www.jobkorea.co.kr/Recruit/GI_Read/40681356?Oem_Code=C1&logpath=1&stext=전력&listno=146
다원시스 HW  RF 엔지니어 개발자 신입/경력사원 모집,㈜다원시스,경기 안산시,https://www.jobkorea.co.kr/Recruit/GI_Read/40678564?Oem_Code=C1&logpath=1&stext=전력&listno=147
[SK 그룹사 Signet EV]  각 부문별 신입/경력직 모집,SK 시그넷(주),서울 영등포구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40660998?Oem_Code=C1&logpath=1&stext=전력&listno=148
항공기 가스터빈엔진 분야별 R&D 경력직 채용(상시채용) - 전기에너지변환,한화에어로스페이스㈜,경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/40637934?Oem_Code=C1&logpath=1&stext=전력&listno=149
항공기 가스터빈엔진 분야별 R&D 경력직 채용(상시채용),한화에어로스페이스㈜,경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/40636642?Oem_Code=C1&logpath=1&stext=전력&listno=150
다원시스 전원장치 품질관리(신입/경력) 모집,㈜다원시스,경기 안산시,https://www.jobkorea.co.kr/Recruit/GI_Read/40627810?Oem_Code=C1&logpath=1&stext=전력&listno=151
[경창산업] 현장생산/설비보전/정밀측정/물류자재  계약직 모집,경창산업㈜,대구 달서구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40612084?Oem_Code=C1&logpath=1&stext=전력&listno=152
(주)이랜텍 각 부문별 신입 및 경력사원 모집,㈜이랜텍,경기 화성시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40581580?Oem_Code=C1&logpath=1&stext=전력&listno=153
[정규직(신입/경력)] 분야별 상시 채용 - (주)인스웨이브시스템즈,㈜인스웨이브시스템즈,서울 강서구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40557961?Oem_Code=C1&logpath=1&stext=전력&listno=154
본사 연구개발팀 신입 및 경력사원 모집,㈜이랜텍,경기 화성시,https://www.jobkorea.co.kr/Recruit/GI_Read/40557013?Oem_Code=C1&logpath=1&stext=전력&listno=155
[소노벨 변산] 시설 전문직(기계/전기/소방/통신) 인재 채용,㈜소노인터내셔널,전북 부안군,https://www.jobkorea.co.kr/Recruit/GI_Read/40484510?Oem_Code=C1&logpath=1&stext=전력&listno=156
자동제어 설계,㈜우리젠,서울 송파구,https://www.jobkorea.co.kr/Recruit/GI_Read/40541031?Oem_Code=C1&logpath=1&stext=전력&listno=157
하이젠모터 서보모터 드라이브/EV용모터  인버터 설계연구 부문별채용,㈜하이젠모터,경남 창원시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40515144?Oem_Code=C1&logpath=1&stext=전력&listno=158
[인피니언파워세미텍] 전기관리자 채용,인피니언테크놀로지스파워세미텍㈜,충남 천안시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40473955?Oem_Code=C1&logpath=1&stext=전력&listno=159
기술지원 및 유지보수 경력직 채용,㈜인스웨이브시스템즈,서울 강서구,https://www.jobkorea.co.kr/Recruit/GI_Read/40420195?Oem_Code=C1&logpath=1&stext=전력&listno=160
데브옵스 DevOps 엔지니어 경력 사원 모집,㈜인스웨이브시스템즈,서울 강서구,https://www.jobkorea.co.kr/Recruit/GI_Read/40419681?Oem_Code=C1&logpath=1&stext=전력&listno=161
[인피니언파워세미텍]1 yr Internship-Unit Process Engineer,인피니언테크놀로지스파워세미텍㈜,충남 천안시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40416772?Oem_Code=C1&logpath=1&stext=전력&listno=162
[판교] 모바일게임사 Product Manager (프로덕트 매니저) 채용,아데코코리아,경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/40402375?Oem_Code=C1&logpath=1&stext=전력&listno=163
웹사이트 및 백엔드 서버 개발(병역특례-전문연구요원),헤리트,경기 성남시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40397179?Oem_Code=C1&logpath=1&stext=전력&listno=164
유니슨(주) 시공팀(건설공사  건설현장공무) 부문 채용,유니슨㈜,서울 서초구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40282642?Oem_Code=C1&logpath=1&stext=전력&listno=165
대성계전 품질보증QA 관리직 모집,대성계전,경북 문경시,https://www.jobkorea.co.kr/Recruit/GI_Read/40373069?Oem_Code=C1&logpath=1&stext=전력&listno=166
기술영업사원 모집/서울,대성계전,서울 금천구,https://www.jobkorea.co.kr/Recruit/GI_Read/40372959?Oem_Code=C1&logpath=1&stext=전력&listno=167
대성계전 연구개발 사원 모집 문경,대성계전,경북 문경시,https://www.jobkorea.co.kr/Recruit/GI_Read/40372945?Oem_Code=C1&logpath=1&stext=전력&listno=168
대성계전 연구개발 경력사원 모집,대성계전,서울 금천구,https://www.jobkorea.co.kr/Recruit/GI_Read/40372932?Oem_Code=C1&logpath=1&stext=전력&listno=169
프론트엔드/백엔드 개발자 모집 (병역특례가능),헤리트,경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/40364626?Oem_Code=C1&logpath=1&stext=전력&listno=170
[R&D본부]연구분야 수시채용(신입/경력),㈜와이투솔루션 서울지점,경기 의왕시,https://www.jobkorea.co.kr/Recruit/GI_Read/40355462?Oem_Code=C1&logpath=1&stext=전력&listno=171
[워커힐호텔]전기설비 유지보수 업무 경력직 채용,SK네트웍스㈜워커힐,서울 광진구,https://www.jobkorea.co.kr/Recruit/GI_Read/40256381?Oem_Code=C1&logpath=1&stext=전력&listno=172
전장설계 직원(오토캐드 사용) 모집 / 기구설계  AUTOCAD,지우전자㈜,인천 계양구,https://www.jobkorea.co.kr/Recruit/GI_Read/40253802?Oem_Code=C1&logpath=1&stext=전력&listno=173
[신입/경력] 사무기기/전산기기 관리(컴퓨터) 채용,㈜해커스어학원,서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/40240976?Oem_Code=C1&logpath=1&stext=전력&listno=174
[신입/경력] 전기/시설 관리 채용,㈜해커스어학원,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/40240966?Oem_Code=C1&logpath=1&stext=전력&listno=175
유니슨(주) 풍력본부 분야별 채용(서울),유니슨㈜,서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/40225168?Oem_Code=C1&logpath=1&stext=전력&listno=176
총무/인사 신입 또는 경력사원 모집,㈜이우티이씨,경기 용인시,https://www.jobkorea.co.kr/Recruit/GI_Read/40223740?Oem_Code=C1&logpath=1&stext=전력&listno=177
소프트웨어 개발 경력자 초빙,지우전자㈜,인천 계양구,https://www.jobkorea.co.kr/Recruit/GI_Read/40212619?Oem_Code=C1&logpath=1&stext=전력&listno=178
연구/개발부문 경력사원 모집(무선충전 S/W),한솔테크닉스,경기 수원시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40205343?Oem_Code=C1&logpath=1&stext=전력&listno=179
연구/개발부문 경력사원 모집(BMS S/W),한솔테크닉스,경기 수원시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40205326?Oem_Code=C1&logpath=1&stext=전력&listno=180
연구/개발부문 경력사원 모집(BMS H/W),한솔테크닉스,경기 수원시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40205310?Oem_Code=C1&logpath=1&stext=전력&listno=181
연구/개발부문 경력사원 모집(가전S/W(모터제어)),한솔테크닉스,경기 수원시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40205269?Oem_Code=C1&logpath=1&stext=전력&listno=182
연구/개발부문 경력사원 모집(생활가전 인버터 개발),한솔테크닉스,경기 수원시 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40205228?Oem_Code=C1&logpath=1&stext=전력&listno=183
연구/개발부문 경력사원 모집(TV용 SMPS 개발),한솔테크닉스,경기 수원시,https://www.jobkorea.co.kr/Recruit/GI_Read/40205201?Oem_Code=C1&logpath=1&stext=전력&listno=184
연구/개발부문 경력사원 모집,한솔테크닉스,충북 진천군 외,https://www.jobkorea.co.kr/Recruit/GI_Read/40205180?Oem_Code=C1&logpath=1&stext=전력&listno=185
유니슨(주) JAVA ERP 개발자 추가 모집(서울),유니슨㈜,서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/40203283?Oem_Code=C1&logpath=1&stext=전력&listno=186
㈜이투에스 기술본부 연구소 신입/경력 사원 모집 공고,㈜이투에스,경기 화성시,https://www.jobkorea.co.kr/Recruit/GI_Read/40176837?Oem_Code=C1&logpath=1&stext=전력&listno=187
풍력연구소(대전) C# / Java Web S/W 개발 연구원 모집,유니슨㈜,대전 유성구,https://www.jobkorea.co.kr/Recruit/GI_Read/40147477?Oem_Code=C1&logpath=1&stext=전력&listno=188
유니슨(주) 내부회계 및 재무기획 인원 모집(서울),유니슨㈜,서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/40147461?Oem_Code=C1&logpath=1&stext=전력&listno=189
시설관리(전기/건물/시설/총무) 경력사원 채용,참엔지니어링㈜,경기 용인시,https://www.jobkorea.co.kr/Recruit/GI_Read/40117151?Oem_Code=C1&logpath=1&stext=전력&listno=190
진양제약(주) CSO신규계약업체 발굴 및 계약업체 관리 경력직 채용,진양제약㈜,서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/40107530?Oem_Code=C1&logpath=1&stext=전력&listno=191
